MONTH ,DAY,YEAR,HOUR,TEMPERATURE,PRECIPITATION,STATUS
5,5,2011,1500,31°C,0.0 mm,Clear
5,5,2011,1800,28°C,0.0 mm,Clear
5,6,2011,600,26°C,0.0 mm,Clear
5,6,2011,900,31°C,0.0 mm,Clear
5,6,2011,1200,31°C,0.0 mm,Clear
5,6,2011,1500,31°C,0.0 mm,Clear
5,6,2011,1800,27°C,0.0 mm,Clear
5,7,2011,600,27°C,0.0 mm,Clear
5,7,2011,900,31°C,0.0 mm,Clear
5,7,2011,1200,32°C,0.0 mm,Clear
5,7,2011,1500,30°C,0.1 mm,Patchy rain possible
5,7,2011,1800,26°C,0.0 mm,Clear
5,8,2011,600,27°C,0.2 mm,Patchy rain possible
5,8,2011,900,26°C,0.7 mm,Moderate rain at times
5,8,2011,1200,25°C,2.0 mm,Moderate or heavy rain shower
5,8,2011,1500,25°C,2.4 mm,Moderate or heavy rain shower
5,8,2011,1800,25°C,0.5 mm,Moderate rain at times
5,9,2011,600,25°C,0.3 mm,Patchy rain possible
5,9,2011,900,28°C,0.0 mm,Overcast
5,9,2011,1200,28°C,0.0 mm,Cloudy
5,9,2011,1500,25°C,0.6 mm,Moderate rain at times
5,9,2011,1800,24°C,0.0 mm,Cloudy
5,10,2011,600,26°C,0.0 mm,Partly cloudy
5,10,2011,900,30°C,0.0 mm,Partly cloudy
5,10,2011,1200,31°C,0.0 mm,Cloudy
5,10,2011,1500,29°C,0.2 mm,Patchy rain possible
5,10,2011,1800,26°C,0.1 mm,Patchy rain possible
5,11,2011,600,27°C,0.0 mm,Clear
5,11,2011,900,30°C,0.0 mm,Clear
5,11,2011,1200,30°C,0.0 mm,Clear
5,11,2011,1500,30°C,0.0 mm,Clear
5,11,2011,1800,26°C,0.0 mm,Clear
5,12,2011,600,27°C,1.1 mm,Heavy rain at times
5,12,2011,900,30°C,1.2 mm,Heavy rain at times
5,12,2011,1200,30°C,0.3 mm,Patchy rain possible
5,12,2011,1500,29°C,1.1 mm,Heavy rain at times
5,12,2011,1800,27°C,0.0 mm,Partly cloudy
5,13,2011,600,27°C,0.0 mm,Clear
5,13,2011,900,30°C,0.0 mm,Clear
5,13,2011,1200,31°C,0.0 mm,Clear
5,13,2011,1500,30°C,0.0 mm,Clear
5,13,2011,1800,28°C,0.2 mm,Patchy rain possible
5,14,2011,600,27°C,0.0 mm,Partly cloudy
5,14,2011,900,29°C,0.0 mm,Clear
5,14,2011,1200,30°C,0.0 mm,Partly cloudy
5,14,2011,1500,30°C,1.6 mm,Moderate or heavy rain shower
5,14,2011,1800,27°C,0.0 mm,Clear
5,15,2011,600,28°C,0.0 mm,Partly cloudy
5,15,2011,900,31°C,0.0 mm,Clear
5,15,2011,1200,31°C,0.0 mm,Clear
5,15,2011,1500,30°C,0.0 mm,Clear
5,15,2011,1800,28°C,0.0 mm,Clear
5,16,2011,600,27°C,0.0 mm,Partly cloudy
5,16,2011,900,31°C,0.0 mm,Clear
5,16,2011,1200,31°C,0.0 mm,Clear
5,16,2011,1500,31°C,0.0 mm,Clear
5,16,2011,1800,28°C,0.0 mm,Clear
5,17,2011,600,27°C,0.0 mm,Clear
5,17,2011,900,31°C,0.0 mm,Clear
5,17,2011,1200,32°C,0.0 mm,Clear
5,17,2011,1500,30°C,1.6 mm,Moderate or heavy rain shower
5,17,2011,1800,27°C,0.0 mm,Clear
5,18,2011,600,27°C,0.0 mm,Clear
5,18,2011,900,30°C,0.0 mm,Clear
5,18,2011,1200,31°C,0.0 mm,Clear
5,18,2011,1500,29°C,1.1 mm,Heavy rain at times
5,18,2011,1800,26°C,0.3 mm,Patchy rain possible
5,19,2011,600,27°C,0.0 mm,Clear
5,19,2011,900,31°C,0.0 mm,Clear
5,19,2011,1200,32°C,0.0 mm,Clear
5,19,2011,1500,31°C,0.8 mm,Moderate rain at times
5,19,2011,1800,27°C,0.0 mm,Clear
5,20,2011,600,27°C,0.0 mm,Clear
5,20,2011,900,30°C,0.0 mm,Clear
5,20,2011,1200,32°C,0.0 mm,Clear
5,20,2011,1500,32°C,1.4 mm,Heavy rain at times
5,20,2011,1800,26°C,0.6 mm,Moderate rain at times
5,21,2011,600,27°C,0.0 mm,Partly cloudy
5,21,2011,900,30°C,0.1 mm,Patchy rain possible
5,21,2011,1200,32°C,0.0 mm,Clear
5,21,2011,1500,31°C,0.0 mm,Clear
5,21,2011,1800,27°C,0.0 mm,Clear
5,22,2011,600,27°C,0.0 mm,Clear
5,22,2011,900,30°C,0.0 mm,Clear
5,22,2011,1200,31°C,0.0 mm,Partly cloudy
5,22,2011,1500,30°C,1.3 mm,Heavy rain at times
5,22,2011,1800,26°C,1.5 mm,Moderate or heavy rain shower
5,23,2011,600,27°C,0.0 mm,Partly cloudy
5,23,2011,900,30°C,0.0 mm,Clear
5,23,2011,1200,31°C,4.6 mm,Moderate or heavy rain shower
5,23,2011,1500,29°C,2.0 mm,Moderate or heavy rain shower
5,23,2011,1800,26°C,1.2 mm,Heavy rain at times
5,24,2011,600,27°C,0.0 mm,Partly cloudy
5,24,2011,900,30°C,0.0 mm,Clear
5,24,2011,1200,31°C,0.0 mm,Partly cloudy
5,24,2011,1500,29°C,2.2 mm,Moderate or heavy rain shower
5,24,2011,1800,27°C,0.1 mm,Patchy rain possible
5,25,2011,600,26°C,0.0 mm,Partly cloudy
5,25,2011,900,29°C,0.0 mm,Partly cloudy
5,25,2011,1200,30°C,0.0 mm,Partly cloudy
5,25,2011,1500,30°C,0.1 mm,Patchy rain possible
5,25,2011,1800,26°C,1.1 mm,Heavy rain at times
5,26,2011,600,27°C,0.2 mm,Patchy rain possible
5,26,2011,900,29°C,0.0 mm,Clear
5,26,2011,1200,29°C,0.6 mm,Moderate rain at times
5,26,2011,1500,27°C,0.6 mm,Moderate rain at times
5,26,2011,1800,27°C,0.8 mm,Moderate rain at times
5,27,2011,600,28°C,0.3 mm,Patchy rain possible
5,27,2011,900,28°C,0.6 mm,Moderate rain at times
5,27,2011,1200,28°C,0.4 mm,Patchy rain possible
5,27,2011,1500,27°C,1.5 mm,Moderate or heavy rain shower
5,27,2011,1800,25°C,0.2 mm,Patchy rain possible
5,28,2011,600,27°C,0.1 mm,Patchy rain possible
5,28,2011,900,30°C,1.1 mm,Heavy rain at times
5,28,2011,1200,29°C,0.1 mm,Patchy rain possible
5,28,2011,1500,27°C,0.6 mm,Moderate rain at times
5,28,2011,1800,25°C,0.1 mm,Patchy rain possible
5,29,2011,600,26°C,1.4 mm,Heavy rain at times
5,29,2011,900,28°C,0.4 mm,Patchy rain possible
5,29,2011,1200,28°C,0.4 mm,Patchy rain possible
5,29,2011,1500,28°C,6.1 mm,Moderate or heavy rain shower
5,29,2011,1800,26°C,1.8 mm,Moderate or heavy rain shower
5,30,2011,600,27°C,0.0 mm,Cloudy
5,30,2011,900,30°C,0.0 mm,Partly cloudy
5,30,2011,1200,30°C,0.9 mm,Moderate rain at times
5,30,2011,1500,30°C,1.8 mm,Moderate or heavy rain shower
5,30,2011,1800,25°C,0.8 mm,Moderate rain at times
5,31,2011,600,27°C,0.0 mm,Partly cloudy
5,31,2011,900,30°C,0.0 mm,Clear
5,31,2011,1200,31°C,0.0 mm,Clear
5,31,2011,1500,30°C,0.0 mm,Partly cloudy
5,31,2011,1800,27°C,0.0 mm,Clear
6,1,2011,600,27°C,0.0 mm,Clear
6,1,2011,900,31°C,0.0 mm,Clear
6,1,2011,1200,30°C,0.0 mm,Clear
6,1,2011,1500,30°C,1.5 mm,Heavy rain at times
6,1,2011,1800,26°C,1.3 mm,Heavy rain at times
6,2,2011,600,27°C,0.0 mm,Clear
6,2,2011,900,30°C,0.0 mm,Clear
6,2,2011,1200,31°C,0.0 mm,Clear
6,2,2011,1500,30°C,0.0 mm,Clear
6,2,2011,1800,28°C,0.4 mm,Patchy rain possible
6,3,2011,600,27°C,0.0 mm,Partly cloudy
6,3,2011,900,31°C,0.2 mm,Patchy rain possible
6,3,2011,1200,31°C,0.5 mm,Moderate rain at times
6,3,2011,1500,29°C,3.4 mm,Moderate or heavy rain shower
6,3,2011,1800,27°C,0.3 mm,Patchy rain possible
6,4,2011,600,27°C,0.0 mm,Partly cloudy
6,4,2011,900,29°C,0.0 mm,Partly cloudy
6,4,2011,1200,30°C,0.0 mm,Clear
6,4,2011,1500,30°C,0.2 mm,Patchy rain possible
6,4,2011,1800,27°C,0.0 mm,Clear
6,5,2011,600,27°C,0.0 mm,Clear
6,5,2011,900,30°C,0.0 mm,Clear
6,5,2011,1200,31°C,0.0 mm,Clear
6,5,2011,1500,30°C,0.0 mm,Clear
6,5,2011,1800,28°C,0.1 mm,Patchy rain possible
6,6,2011,600,27°C,0.0 mm,Partly cloudy
6,6,2011,900,30°C,0.0 mm,Clear
6,6,2011,1200,31°C,0.0 mm,Clear
6,6,2011,1500,31°C,0.0 mm,Clear
6,6,2011,1800,27°C,0.0 mm,Clear
6,7,2011,600,27°C,0.0 mm,Clear
6,7,2011,900,31°C,0.0 mm,Clear
6,7,2011,1200,31°C,0.2 mm,Patchy rain possible
6,7,2011,1500,30°C,1.9 mm,Moderate or heavy rain shower
6,7,2011,1800,27°C,0.0 mm,Partly cloudy
6,8,2011,600,27°C,1.3 mm,Heavy rain at times
6,8,2011,900,28°C,1.7 mm,Moderate or heavy rain shower
6,8,2011,1200,28°C,6.2 mm,Moderate or heavy rain shower
6,8,2011,1500,27°C,5.0 mm,Moderate or heavy rain shower
6,8,2011,1800,25°C,1.0 mm,Heavy rain at times
6,9,2011,600,25°C,5.0 mm,Moderate or heavy rain shower
6,9,2011,900,27°C,3.6 mm,Moderate or heavy rain shower
6,9,2011,1200,26°C,2.4 mm,Moderate or heavy rain shower
6,9,2011,1500,26°C,0.7 mm,Moderate rain at times
6,9,2011,1800,25°C,0.6 mm,Moderate rain at times
6,10,2011,600,26°C,0.0 mm,Cloudy
6,10,2011,900,29°C,0.0 mm,Partly cloudy
6,10,2011,1200,30°C,0.0 mm,Partly cloudy
6,10,2011,1500,29°C,1.4 mm,Heavy rain at times
6,10,2011,1800,25°C,0.7 mm,Moderate rain at times
6,11,2011,600,27°C,0.0 mm,Partly cloudy
6,11,2011,900,29°C,0.0 mm,Partly cloudy
6,11,2011,1200,30°C,0.0 mm,Partly cloudy
6,11,2011,1500,29°C,0.7 mm,Moderate rain at times
6,11,2011,1800,26°C,1.3 mm,Heavy rain at times
6,12,2011,600,26°C,0.0 mm,Partly cloudy
6,12,2011,900,29°C,0.0 mm,Clear
6,12,2011,1200,30°C,0.0 mm,Partly cloudy
6,12,2011,1500,29°C,0.0 mm,Partly cloudy
6,12,2011,1800,27°C,0.0 mm,Clear
6,13,2011,600,26°C,0.0 mm,Partly cloudy
6,13,2011,900,29°C,0.0 mm,Partly cloudy
6,13,2011,1200,29°C,0.0 mm,Partly cloudy
6,13,2011,1500,28°C,0.0 mm,Partly cloudy
6,13,2011,1800,27°C,0.4 mm,Patchy rain possible
6,14,2011,600,26°C,0.0 mm,Cloudy
6,14,2011,900,28°C,0.0 mm,Partly cloudy
6,14,2011,1200,29°C,0.0 mm,Partly cloudy
6,14,2011,1500,29°C,0.2 mm,Patchy rain possible
6,14,2011,1800,26°C,0.1 mm,Patchy rain possible
6,15,2011,600,27°C,0.0 mm,Partly cloudy
6,15,2011,900,29°C,0.0 mm,Clear
6,15,2011,1200,30°C,0.0 mm,Clear
6,15,2011,1500,29°C,0.0 mm,Clear
6,15,2011,1800,27°C,0.1 mm,Patchy rain possible
6,16,2011,600,27°C,0.0 mm,Clear
6,16,2011,900,29°C,0.4 mm,Patchy rain possible
6,16,2011,1200,29°C,1.6 mm,Moderate or heavy rain shower
6,16,2011,1500,29°C,2.8 mm,Moderate or heavy rain shower
6,16,2011,1800,25°C,3.0 mm,Moderate or heavy rain shower
6,17,2011,600,27°C,0.0 mm,Clear
6,17,2011,900,29°C,0.1 mm,Patchy rain possible
6,17,2011,1200,30°C,0.2 mm,Patchy rain possible
6,17,2011,1500,29°C,1.4 mm,Heavy rain at times
6,17,2011,1800,26°C,0.0 mm,Partly cloudy
6,18,2011,600,26°C,1.6 mm,Moderate or heavy rain shower
6,18,2011,900,28°C,2.1 mm,Moderate or heavy rain shower
6,18,2011,1200,28°C,0.4 mm,Patchy rain possible
6,18,2011,1500,27°C,2.1 mm,Moderate or heavy rain shower
6,18,2011,1800,25°C,0.5 mm,Moderate rain at times
6,19,2011,600,26°C,3.0 mm,Moderate or heavy rain shower
6,19,2011,900,27°C,2.5 mm,Moderate or heavy rain shower
6,19,2011,1200,26°C,0.9 mm,Moderate rain at times
6,19,2011,1500,25°C,2.2 mm,Moderate or heavy rain shower
6,19,2011,1800,24°C,3.2 mm,Moderate or heavy rain shower
6,20,2011,600,26°C,1.8 mm,Moderate or heavy rain shower
6,20,2011,900,28°C,0.3 mm,Patchy rain possible
6,20,2011,1200,29°C,0.1 mm,Patchy rain possible
6,20,2011,1500,29°C,0.2 mm,Patchy rain possible
6,20,2011,1800,26°C,0.0 mm,Partly cloudy
6,21,2011,600,26°C,0.0 mm,Partly cloudy
6,21,2011,900,29°C,0.2 mm,Patchy rain possible
6,21,2011,1200,30°C,0.0 mm,Partly cloudy
6,21,2011,1500,30°C,0.6 mm,Moderate rain at times
6,21,2011,1800,26°C,0.2 mm,Patchy rain possible
6,22,2011,600,27°C,0.0 mm,Clear
6,22,2011,900,30°C,0.0 mm,Clear
6,22,2011,1200,29°C,0.9 mm,Moderate rain at times
6,22,2011,1500,28°C,0.4 mm,Patchy rain possible
6,22,2011,1800,25°C,0.6 mm,Moderate rain at times
6,23,2011,600,25°C,4.0 mm,Moderate or heavy rain shower
6,23,2011,900,26°C,3.0 mm,Moderate or heavy rain shower
6,23,2011,1200,25°C,3.1 mm,Moderate or heavy rain shower
6,23,2011,1500,25°C,3.3 mm,Moderate or heavy rain shower
6,23,2011,1800,24°C,1.8 mm,Moderate or heavy rain shower
6,24,2011,600,25°C,4.4 mm,Moderate or heavy rain shower
6,24,2011,900,27°C,4.7 mm,Moderate or heavy rain shower
6,24,2011,1200,26°C,3.1 mm,Moderate or heavy rain shower
6,24,2011,1500,25°C,2.1 mm,Moderate or heavy rain shower
6,24,2011,1800,24°C,2.2 mm,Moderate or heavy rain shower
6,25,2011,600,26°C,0.3 mm,Patchy rain possible
6,25,2011,900,29°C,0.4 mm,Patchy rain possible
6,25,2011,1200,29°C,0.0 mm,Clear
6,25,2011,1500,29°C,0.0 mm,Clear
6,25,2011,1800,27°C,0.0 mm,Clear
6,26,2011,600,26°C,0.0 mm,Clear
6,26,2011,900,30°C,0.0 mm,Clear
6,26,2011,1200,31°C,0.0 mm,Clear
6,26,2011,1500,30°C,0.2 mm,Patchy rain possible
6,26,2011,1800,27°C,0.0 mm,Clear
6,27,2011,600,26°C,0.0 mm,Partly cloudy
6,27,2011,900,30°C,0.0 mm,Cloudy
6,27,2011,1200,29°C,0.0 mm,Cloudy
6,27,2011,1500,28°C,0.0 mm,Overcast
6,27,2011,1800,27°C,0.0 mm,Partly cloudy
6,28,2011,600,27°C,0.0 mm,Clear
6,28,2011,900,31°C,0.0 mm,Clear
6,28,2011,1200,31°C,0.0 mm,Clear
6,28,2011,1500,31°C,0.0 mm,Clear
6,28,2011,1800,27°C,0.0 mm,Partly cloudy
6,29,2011,600,27°C,0.0 mm,Partly cloudy
6,29,2011,900,30°C,0.0 mm,Partly cloudy
6,29,2011,1200,31°C,0.0 mm,Partly cloudy
6,29,2011,1500,29°C,0.0 mm,Partly cloudy
6,29,2011,1800,27°C,0.3 mm,Patchy rain possible
6,30,2011,600,27°C,0.0 mm,Clear
6,30,2011,900,30°C,0.0 mm,Clear
6,30,2011,1200,31°C,0.0 mm,Clear
6,30,2011,1500,30°C,1.9 mm,Moderate or heavy rain shower
6,30,2011,1800,26°C,0.0 mm,Partly cloudy
7,1,2011,600,27°C,0.0 mm,Clear
7,1,2011,900,29°C,1.2 mm,Heavy rain at times
7,1,2011,1200,29°C,1.7 mm,Moderate or heavy rain shower
7,1,2011,1500,28°C,2.9 mm,Moderate or heavy rain shower
7,1,2011,1800,26°C,0.4 mm,Patchy rain possible
7,2,2011,600,26°C,0.0 mm,Clear
7,2,2011,900,29°C,0.0 mm,Clear
7,2,2011,1200,30°C,0.2 mm,Patchy rain possible
7,2,2011,1500,30°C,0.1 mm,Patchy rain possible
7,2,2011,1800,26°C,1.1 mm,Heavy rain at times
7,3,2011,600,26°C,0.0 mm,Clear
7,3,2011,900,29°C,0.0 mm,Partly cloudy
7,3,2011,1200,30°C,0.0 mm,Partly cloudy
7,3,2011,1500,29°C,0.8 mm,Moderate rain at times
7,3,2011,1800,26°C,0.0 mm,Partly cloudy
7,4,2011,600,26°C,0.0 mm,Partly cloudy
7,4,2011,900,29°C,0.0 mm,Clear
7,4,2011,1200,30°C,0.0 mm,Clear
7,4,2011,1500,30°C,1.5 mm,Moderate or heavy rain shower
7,4,2011,1800,25°C,2.7 mm,Moderate or heavy rain shower
7,5,2011,600,26°C,0.0 mm,Overcast
7,5,2011,900,29°C,0.2 mm,Patchy rain possible
7,5,2011,1200,29°C,0.0 mm,Partly cloudy
7,5,2011,1500,28°C,5.7 mm,Moderate or heavy rain shower
7,5,2011,1800,25°C,0.9 mm,Moderate rain at times
7,6,2011,600,26°C,0.7 mm,Moderate rain at times
7,6,2011,900,28°C,0.2 mm,Patchy rain possible
7,6,2011,1200,28°C,1.1 mm,Heavy rain at times
7,6,2011,1500,27°C,1.1 mm,Heavy rain at times
7,6,2011,1800,25°C,0.3 mm,Patchy rain possible
7,7,2011,600,27°C,0.8 mm,Moderate rain at times
7,7,2011,900,28°C,0.4 mm,Patchy rain possible
7,7,2011,1200,29°C,0.4 mm,Patchy rain possible
7,7,2011,1500,28°C,1.2 mm,Heavy rain at times
7,7,2011,1800,25°C,0.1 mm,Patchy rain possible
7,8,2011,600,26°C,0.5 mm,Moderate rain at times
7,8,2011,900,28°C,0.3 mm,Patchy rain possible
7,8,2011,1200,29°C,0.4 mm,Patchy rain possible
7,8,2011,1500,28°C,1.1 mm,Heavy rain at times
7,8,2011,1800,26°C,0.4 mm,Patchy rain possible
7,9,2011,600,26°C,0.0 mm,Partly cloudy
7,9,2011,900,28°C,0.4 mm,Patchy rain possible
7,9,2011,1200,29°C,0.1 mm,Patchy rain possible
7,9,2011,1500,27°C,0.9 mm,Moderate rain at times
7,9,2011,1800,25°C,1.0 mm,Heavy rain at times
7,10,2011,600,26°C,0.6 mm,Moderate rain at times
7,10,2011,900,27°C,0.8 mm,Moderate rain at times
7,10,2011,1200,28°C,1.0 mm,Heavy rain at times
7,10,2011,1500,28°C,0.7 mm,Moderate rain at times
7,10,2011,1800,25°C,0.6 mm,Moderate rain at times
7,11,2011,600,26°C,0.8 mm,Moderate rain at times
7,11,2011,900,27°C,0.5 mm,Moderate rain at times
7,11,2011,1200,28°C,0.1 mm,Patchy rain possible
7,11,2011,1500,28°C,0.1 mm,Patchy rain possible
7,11,2011,1800,25°C,0.1 mm,Patchy rain possible
7,12,2011,600,27°C,0.2 mm,Patchy rain possible
7,12,2011,900,30°C,0.0 mm,Clear
7,12,2011,1200,30°C,0.0 mm,Clear
7,12,2011,1500,30°C,0.0 mm,Clear
7,12,2011,1800,26°C,0.0 mm,Clear
7,13,2011,600,26°C,0.0 mm,Clear
7,13,2011,900,30°C,0.0 mm,Clear
7,13,2011,1200,31°C,0.0 mm,Clear
7,13,2011,1500,29°C,0.0 mm,Clear
7,13,2011,1800,26°C,0.0 mm,Clear
7,14,2011,600,27°C,0.0 mm,Clear
7,14,2011,900,30°C,0.0 mm,Clear
7,14,2011,1200,31°C,0.0 mm,Clear
7,14,2011,1500,30°C,0.0 mm,Partly cloudy
7,14,2011,1800,26°C,0.0 mm,Clear
7,15,2011,600,26°C,0.0 mm,Clear
7,15,2011,900,30°C,0.0 mm,Clear
7,15,2011,1200,31°C,0.0 mm,Clear
7,15,2011,1500,30°C,0.0 mm,Clear
7,15,2011,1800,26°C,0.0 mm,Clear
7,16,2011,600,26°C,0.0 mm,Partly cloudy
7,16,2011,900,30°C,0.0 mm,Clear
7,16,2011,1200,30°C,0.0 mm,Partly cloudy
7,16,2011,1500,29°C,0.0 mm,Partly cloudy
7,16,2011,1800,26°C,0.0 mm,Clear
7,17,2011,600,28°C,0.0 mm,Clear
7,17,2011,900,29°C,0.2 mm,Patchy rain possible
7,17,2011,1200,30°C,0.0 mm,Clear
7,17,2011,1500,29°C,0.0 mm,Clear
7,17,2011,1800,26°C,0.0 mm,Clear
7,18,2011,600,27°C,0.0 mm,Clear
7,18,2011,900,29°C,0.0 mm,Clear
7,18,2011,1200,30°C,0.1 mm,Patchy rain possible
7,18,2011,1500,30°C,0.0 mm,Clear
7,18,2011,1800,26°C,0.0 mm,Clear
7,19,2011,600,27°C,0.0 mm,Clear
7,19,2011,900,30°C,0.0 mm,Clear
7,19,2011,1200,31°C,0.0 mm,Clear
7,19,2011,1500,29°C,0.3 mm,Patchy rain possible
7,19,2011,1800,27°C,0.0 mm,Clear
7,20,2011,600,28°C,0.0 mm,Clear
7,20,2011,900,30°C,0.1 mm,Patchy rain possible
7,20,2011,1200,31°C,0.0 mm,Clear
7,20,2011,1500,30°C,0.0 mm,Clear
7,20,2011,1800,26°C,0.0 mm,Clear
7,21,2011,600,27°C,0.0 mm,Clear
7,21,2011,900,30°C,0.0 mm,Clear
7,21,2011,1200,30°C,0.0 mm,Clear
7,21,2011,1500,29°C,2.9 mm,Moderate or heavy rain shower
7,21,2011,1800,26°C,0.4 mm,Patchy rain possible
7,22,2011,600,27°C,0.0 mm,Clear
7,22,2011,900,28°C,0.0 mm,Partly cloudy
7,22,2011,1200,30°C,0.0 mm,Partly cloudy
7,22,2011,1500,29°C,1.7 mm,Moderate or heavy rain shower
7,22,2011,1800,26°C,0.2 mm,Patchy rain possible
7,23,2011,600,26°C,0.0 mm,Partly cloudy
7,23,2011,900,29°C,0.0 mm,Partly cloudy
7,23,2011,1200,29°C,1.1 mm,Heavy rain at times
7,23,2011,1500,29°C,0.0 mm,Partly cloudy
7,23,2011,1800,26°C,0.0 mm,Clear
7,24,2011,600,26°C,0.1 mm,Patchy rain possible
7,24,2011,900,29°C,0.0 mm,Partly cloudy
7,24,2011,1200,30°C,0.0 mm,Partly cloudy
7,24,2011,1500,29°C,2.1 mm,Moderate or heavy rain shower
7,24,2011,1800,25°C,0.9 mm,Moderate rain at times
7,25,2011,600,26°C,0.2 mm,Patchy rain possible
7,25,2011,900,27°C,0.1 mm,Patchy rain possible
7,25,2011,1200,28°C,0.0 mm,Partly cloudy
7,25,2011,1500,27°C,1.0 mm,Heavy rain at times
7,25,2011,1800,25°C,0.2 mm,Patchy rain possible
7,26,2011,600,27°C,2.7 mm,Moderate or heavy rain shower
7,26,2011,900,27°C,1.7 mm,Moderate or heavy rain shower
7,26,2011,1200,26°C,2.2 mm,Moderate or heavy rain shower
7,26,2011,1500,25°C,1.6 mm,Moderate or heavy rain shower
7,26,2011,1800,23°C,2.4 mm,Moderate or heavy rain shower
7,27,2011,600,27°C,1.8 mm,Moderate or heavy rain shower
7,27,2011,900,27°C,0.5 mm,Moderate rain at times
7,27,2011,1200,28°C,0.3 mm,Patchy rain possible
7,27,2011,1500,27°C,0.7 mm,Moderate rain at times
7,27,2011,1800,25°C,1.9 mm,Moderate or heavy rain shower
7,28,2011,600,27°C,0.3 mm,Patchy rain possible
7,28,2011,900,27°C,0.3 mm,Patchy rain possible
7,28,2011,1200,27°C,0.5 mm,Moderate rain at times
7,28,2011,1500,27°C,1.4 mm,Heavy rain at times
7,28,2011,1800,25°C,2.8 mm,Moderate or heavy rain shower
7,29,2011,600,26°C,1.7 mm,Moderate or heavy rain shower
7,29,2011,900,26°C,0.9 mm,Moderate rain at times
7,29,2011,1200,26°C,1.2 mm,Heavy rain at times
7,29,2011,1500,26°C,2.4 mm,Moderate or heavy rain shower
7,29,2011,1800,24°C,1.3 mm,Heavy rain at times
7,30,2011,600,26°C,0.5 mm,Moderate rain at times
7,30,2011,900,27°C,0.7 mm,Moderate rain at times
7,30,2011,1200,28°C,1.2 mm,Heavy rain at times
7,30,2011,1500,28°C,1.2 mm,Heavy rain at times
7,30,2011,1800,25°C,0.9 mm,Moderate rain at times
7,31,2011,600,25°C,4.4 mm,Moderate or heavy rain shower
7,31,2011,900,26°C,3.2 mm,Moderate or heavy rain shower
7,31,2011,1200,26°C,2.9 mm,Moderate or heavy rain shower
7,31,2011,1500,25°C,1.0 mm,Heavy rain at times
7,31,2011,1800,24°C,1.2 mm,Heavy rain at times
8,1,2011,600,26°C,1.0 mm,Heavy rain at times
8,1,2011,900,27°C,2.0 mm,Moderate or heavy rain shower
8,1,2011,1200,27°C,0.2 mm,Patchy rain possible
8,1,2011,1500,26°C,0.4 mm,Patchy rain possible
8,1,2011,1800,25°C,0.6 mm,Moderate rain at times
8,2,2011,600,26°C,0.5 mm,Moderate rain at times
8,2,2011,900,28°C,2.2 mm,Moderate or heavy rain shower
8,2,2011,1200,27°C,1.1 mm,Heavy rain at times
8,2,2011,1500,26°C,2.1 mm,Moderate or heavy rain shower
8,2,2011,1800,25°C,0.3 mm,Patchy rain possible
8,3,2011,600,26°C,1.4 mm,Heavy rain at times
8,3,2011,900,27°C,0.5 mm,Moderate rain at times
8,3,2011,1200,27°C,1.4 mm,Heavy rain at times
8,3,2011,1500,26°C,2.9 mm,Moderate or heavy rain shower
8,3,2011,1800,25°C,0.5 mm,Moderate rain at times
8,4,2011,600,27°C,0.2 mm,Patchy rain possible
8,4,2011,900,29°C,0.1 mm,Patchy rain possible
8,4,2011,1200,28°C,0.4 mm,Patchy rain possible
8,4,2011,1500,28°C,0.2 mm,Patchy rain possible
8,4,2011,1800,25°C,0.3 mm,Patchy rain possible
8,5,2011,600,26°C,1.3 mm,Heavy rain at times
8,5,2011,900,28°C,1.2 mm,Heavy rain at times
8,5,2011,1200,30°C,0.1 mm,Patchy rain possible
8,5,2011,1500,29°C,0.3 mm,Patchy rain possible
8,5,2011,1800,26°C,0.8 mm,Moderate rain at times
8,6,2011,600,26°C,0.6 mm,Moderate rain at times
8,6,2011,900,27°C,2.8 mm,Moderate or heavy rain shower
8,6,2011,1200,28°C,3.1 mm,Moderate or heavy rain shower
8,6,2011,1500,28°C,0.1 mm,Patchy rain possible
8,6,2011,1800,25°C,0.5 mm,Moderate rain at times
8,7,2011,600,27°C,1.0 mm,Heavy rain at times
8,7,2011,900,28°C,0.6 mm,Moderate rain at times
8,7,2011,1200,30°C,0.1 mm,Patchy rain possible
8,7,2011,1500,29°C,0.5 mm,Moderate rain at times
8,7,2011,1800,25°C,0.2 mm,Patchy rain possible
8,8,2011,600,26°C,0.0 mm,Partly cloudy
8,8,2011,900,29°C,0.0 mm,Clear
8,8,2011,1200,30°C,0.0 mm,Clear
8,8,2011,1500,29°C,0.3 mm,Patchy rain possible
8,8,2011,1800,26°C,0.0 mm,Partly cloudy
8,9,2011,600,27°C,0.6 mm,Moderate rain at times
8,9,2011,900,29°C,0.2 mm,Patchy rain possible
8,9,2011,1200,29°C,0.9 mm,Moderate rain at times
8,9,2011,1500,29°C,0.0 mm,Clear
8,9,2011,1800,25°C,0.0 mm,Partly cloudy
8,10,2011,600,26°C,1.5 mm,Moderate or heavy rain shower
8,10,2011,900,29°C,0.0 mm,Clear
8,10,2011,1200,30°C,0.6 mm,Moderate rain at times
8,10,2011,1500,28°C,0.0 mm,Partly cloudy
8,10,2011,1800,26°C,1.0 mm,Heavy rain at times
8,11,2011,600,27°C,0.0 mm,Clear
8,11,2011,900,29°C,0.0 mm,Partly cloudy
8,11,2011,1200,31°C,0.0 mm,Clear
8,11,2011,1500,30°C,0.0 mm,Clear
